x,y,value,group,label,facet,source,target,weight,lower,upper
20.6,16.6,16.6,,item_1765,,20.6,16.6,16.6,-64.00307080516669,97.20307080516667
842.9,512.6,512.6,,item_1766,,842.9,512.6,512.6,431.99692919483334,593.2030708051667
37.0,34.3,34.3,,item_1767,,37.0,34.3,34.3,-46.30307080516668,114.90307080516668
8.6,8.3,8.3,,item_1768,,8.6,8.3,8.3,-72.30307080516668,88.90307080516668
182.8,164.4,164.4,,item_1769,,182.8,164.4,164.4,83.79692919483333,245.0030708051667
26.8,21.5,21.5,,item_1770,,26.8,21.5,21.5,-59.10307080516668,102.10307080516668
2.7,1.3,1.3,,item_1771,,2.7,1.3,1.3,-79.30307080516668,81.90307080516668
2.2,0.2,0.2,,item_1772,,2.2,0.2,0.2,-80.40307080516668,80.80307080516668
0.1,0.1,0.1,,item_1773,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
47.3,50.3,50.3,,item_1774,,47.3,50.3,50.3,-30.303070805166683,130.9030708051667
0.0,0.1,0.1,,item_1775,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
43.2,23.6,23.6,,item_1776,,43.2,23.6,23.6,-57.00307080516668,104.20307080516667
41.6,38.5,38.5,,item_1777,,41.6,38.5,38.5,-42.10307080516668,119.10307080516668
39.0,4.9,4.9,,item_1778,,39.0,4.9,4.9,-75.70307080516667,85.50307080516669
31.3,30.1,30.1,,item_1779,,31.3,30.1,30.1,-50.50307080516668,110.70307080516667
47.2,24.5,24.5,,item_1780,,47.2,24.5,24.5,-56.10307080516668,105.10307080516668
9.1,6.7,6.7,,item_1781,,9.1,6.7,6.7,-73.90307080516668,87.30307080516668
1.4,0.7,0.7,,item_1782,,1.4,0.7,0.7,-79.90307080516668,81.30307080516668
13.7,15.3,15.3,,item_1783,,13.7,15.3,15.3,-65.30307080516668,95.90307080516668
14.1,13.2,13.2,,item_1784,,14.1,13.2,13.2,-67.40307080516668,93.80307080516668
16.5,5.7,5.7,,item_1785,,16.5,5.7,5.7,-74.90307080516668,86.30307080516668
0.1,0.0,0.0,,item_1786,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
323.4,199.6,199.6,,item_1787,,323.4,199.6,199.6,118.99692919483331,280.2030708051667
30.6,39.6,39.6,,item_1788,,30.6,39.6,39.6,-41.00307080516668,120.20307080516667
6.6,0.5,0.5,,item_1789,,6.6,0.5,0.5,-80.10307080516668,81.10307080516668
285.6,354.7,354.7,,item_1790,,285.6,354.7,354.7,274.0969291948333,435.30307080516667
3.3,2.2,2.2,,item_1791,,3.3,2.2,2.2,-78.40307080516668,82.80307080516668
65.9,59.7,59.7,,item_1792,,65.9,59.7,59.7,-20.903070805166678,140.30307080516667
0.0,0.1,0.1,,item_1793,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
17.1,2.3,2.3,,item_1794,,17.1,2.3,2.3,-78.30307080516668,82.90307080516668
68.4,0.8,0.8,,item_1795,,68.4,0.8,0.8,-79.80307080516668,81.40307080516668
3.5,0.9,0.9,,item_1796,,3.5,0.9,0.9,-79.70307080516667,81.50307080516669
0.5,0.3,0.3,,item_1797,,0.5,0.3,0.3,-80.30307080516668,80.90307080516668
62.6,55.9,55.9,,item_1798,,62.6,55.9,55.9,-24.703070805166682,136.5030708051667
24.1,31.2,31.2,,item_1799,,24.1,31.2,31.2,-49.40307080516668,111.80307080516668
62.2,58.3,58.3,,item_1800,,62.2,58.3,58.3,-22.303070805166683,138.9030708051667
0.4,0.0,0.0,,item_1801,,0.4,0.0,0.0,-80.60307080516668,80.60307080516668
104.6,65.4,65.4,,item_1802,,104.6,65.4,65.4,-15.203070805166675,146.0030708051667
53.1,49.1,49.1,,item_1803,,53.1,49.1,49.1,-31.50307080516668,129.70307080516667
279.5,185.4,185.4,,item_1804,,279.5,185.4,185.4,104.79692919483333,266.00307080516666
29.6,15.8,15.8,,item_1805,,29.6,15.8,15.8,-64.80307080516668,96.40307080516668
12.0,9.5,9.5,,item_1806,,12.0,9.5,9.5,-71.10307080516668,90.10307080516668
49.2,37.1,37.1,,item_1807,,49.2,37.1,37.1,-43.50307080516668,117.70307080516667
1.2,0.0,0.0,,item_1808,,1.2,0.0,0.0,-80.60307080516668,80.60307080516668
0.1,0.0,0.0,,item_1809,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
112.8,80.4,80.4,,item_1810,,112.8,80.4,80.4,-0.20307080516667497,161.0030708051667
131.0,107.0,107.0,,item_1811,,131.0,107.0,107.0,26.39692919483332,187.60307080516668
1.1,0.4,0.4,,item_1812,,1.1,0.4,0.4,-80.20307080516667,81.00307080516669
32.4,31.4,31.4,,item_1813,,32.4,31.4,31.4,-49.20307080516668,112.00307080516669
69.2,74.9,74.9,,item_1814,,69.2,74.9,74.9,-5.703070805166675,155.5030708051667
9.1,2.3,2.3,,item_1815,,9.1,2.3,2.3,-78.30307080516668,82.90307080516668
6.3,4.1,4.1,,item_1816,,6.3,4.1,4.1,-76.50307080516669,84.70307080516667
12.2,7.3,7.3,,item_1817,,12.2,7.3,7.3,-73.30307080516668,87.90307080516668
47.5,50.9,50.9,,item_1818,,47.5,50.9,50.9,-29.703070805166682,131.5030708051667
0.0,0.1,0.1,,item_1819,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
0.2,0.4,0.4,,item_1820,,0.2,0.4,0.4,-80.20307080516667,81.00307080516669
74.1,75.9,75.9,,item_1821,,74.1,75.9,75.9,-4.703070805166675,156.5030708051667
6.8,6.4,6.4,,item_1822,,6.8,6.4,6.4,-74.20307080516667,87.00307080516669
4.7,0.9,0.9,,item_1823,,4.7,0.9,0.9,-79.70307080516667,81.50307080516669
5.1,5.0,5.0,,item_1824,,5.1,5.0,5.0,-75.60307080516668,85.60307080516668
133.1,209.0,209.0,,item_1825,,133.1,209.0,209.0,128.39692919483332,289.6030708051667
1.8,1.9,1.9,,item_1826,,1.8,1.9,1.9,-78.70307080516667,82.50307080516669
61.8,39.0,39.0,,item_1827,,61.8,39.0,39.0,-41.60307080516668,119.60307080516668
14.9,1.1,1.1,,item_1828,,14.9,1.1,1.1,-79.50307080516669,81.70307080516667
11.1,11.7,11.7,,item_1829,,11.1,11.7,11.7,-68.90307080516668,92.30307080516668
1.4,0.1,0.1,,item_1830,,1.4,0.1,0.1,-80.50307080516669,80.70307080516667
4.7,2.2,2.2,,item_1831,,4.7,2.2,2.2,-78.40307080516668,82.80307080516668
19.1,14.1,14.1,,item_1832,,19.1,14.1,14.1,-66.50307080516669,94.70307080516667
76.1,38.5,38.5,,item_1833,,76.1,38.5,38.5,-42.10307080516668,119.10307080516668
303.0,167.7,167.7,,item_1834,,303.0,167.7,167.7,87.09692919483331,248.30307080516667
0.1,0.1,0.1,,item_1835,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
23.3,28.4,28.4,,item_1836,,23.3,28.4,28.4,-52.20307080516668,109.00307080516669
285.4,224.0,224.0,,item_1837,,285.4,224.0,224.0,143.39692919483332,304.6030708051667
39.0,20.7,20.7,,item_1838,,39.0,20.7,20.7,-59.90307080516668,101.30307080516668
129.3,89.8,89.8,,item_1839,,129.3,89.8,89.8,9.196929194833317,170.4030708051667
88.8,152.7,152.7,,item_1840,,88.8,152.7,152.7,72.09692919483331,233.30307080516667
8.6,3.7,3.7,,item_1841,,8.6,3.7,3.7,-76.90307080516668,84.30307080516668
196.0,120.2,120.2,,item_1842,,196.0,120.2,120.2,39.59692919483332,200.80307080516667
36.4,38.1,38.1,,item_1843,,36.4,38.1,38.1,-42.50307080516668,118.70307080516667
7.1,3.2,3.2,,item_1844,,7.1,3.2,3.2,-77.40307080516668,83.80307080516668
15.5,24.0,24.0,,item_1845,,15.5,24.0,24.0,-56.60307080516668,104.60307080516668
2.6,0.1,0.1,,item_1846,,2.6,0.1,0.1,-80.50307080516669,80.70307080516667
1.8,0.9,0.9,,item_1847,,1.8,0.9,0.9,-79.70307080516667,81.50307080516669
102.4,77.2,77.2,,item_1848,,102.4,77.2,77.2,-3.403070805166678,157.80307080516667
87.2,52.6,52.6,,item_1849,,87.2,52.6,52.6,-28.00307080516668,133.20307080516667
32.5,44.9,44.9,,item_1850,,32.5,44.9,44.9,-35.70307080516668,125.50307080516669
110.1,55.6,55.6,,item_1851,,110.1,55.6,55.6,-25.00307080516668,136.20307080516667
0.1,0.0,0.0,,item_1852,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
72.7,31.4,31.4,,item_1853,,72.7,31.4,31.4,-49.20307080516668,112.00307080516669
27.5,0.2,0.2,,item_1854,,27.5,0.2,0.2,-80.40307080516668,80.80307080516668
95.6,32.8,32.8,,item_1855,,95.6,32.8,32.8,-47.80307080516668,113.40307080516668
1.2,0.2,0.2,,item_1856,,1.2,0.2,0.2,-80.40307080516668,80.80307080516668
73.2,42.7,42.7,,item_1857,,73.2,42.7,42.7,-37.90307080516668,123.30307080516668
0.0,0.1,0.1,,item_1858,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
30.9,27.7,27.7,,item_1859,,30.9,27.7,27.7,-52.90307080516668,108.30307080516668
1.5,4.5,4.5,,item_1860,,1.5,4.5,4.5,-76.10307080516668,85.10307080516668
20.6,9.2,9.2,,item_1861,,20.6,9.2,9.2,-71.40307080516668,89.80307080516668
8.4,7.7,7.7,,item_1862,,8.4,7.7,7.7,-72.90307080516668,88.30307080516668
4.2,4.6,4.6,,item_1863,,4.2,4.6,4.6,-76.00307080516669,85.20307080516667
14.5,19.7,19.7,,item_1864,,14.5,19.7,19.7,-60.90307080516668,100.30307080516668
108.8,83.0,83.0,,item_1865,,108.8,83.0,83.0,2.3969291948333193,163.60307080516668
57.7,22.2,22.2,,item_1866,,57.7,22.2,22.2,-58.40307080516668,102.80307080516668
22.1,14.1,14.1,,item_1867,,22.1,14.1,14.1,-66.50307080516669,94.70307080516667
0.0,0.0,0.0,,item_1868,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
15.6,18.7,18.7,,item_1869,,15.6,18.7,18.7,-61.90307080516668,99.30307080516668
15.9,8.3,8.3,,item_1870,,15.9,8.3,8.3,-72.30307080516668,88.90307080516668
9.8,16.5,16.5,,item_1871,,9.8,16.5,16.5,-64.10307080516668,97.10307080516668
51.6,9.2,9.2,,item_1872,,51.6,9.2,9.2,-71.40307080516668,89.80307080516668
0.0,0.0,0.0,,item_1873,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
16.8,14.1,14.1,,item_1874,,16.8,14.1,14.1,-66.50307080516669,94.70307080516667
0.0,0.0,0.0,,item_1875,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
12.9,6.5,6.5,,item_1876,,12.9,6.5,6.5,-74.10307080516668,87.10307080516668
7.4,1.5,1.5,,item_1877,,7.4,1.5,1.5,-79.10307080516668,82.10307080516668
19.9,18.1,18.1,,item_1878,,19.9,18.1,18.1,-62.50307080516668,98.70307080516667
2.6,0.4,0.4,,item_1879,,2.6,0.4,0.4,-80.20307080516667,81.00307080516669
5.2,0.9,0.9,,item_1880,,5.2,0.9,0.9,-79.70307080516667,81.50307080516669
67.1,32.3,32.3,,item_1881,,67.1,32.3,32.3,-48.30307080516668,112.90307080516668
1.1,0.2,0.2,,item_1882,,1.1,0.2,0.2,-80.40307080516668,80.80307080516668
1.9,1.1,1.1,,item_1883,,1.9,1.1,1.1,-79.50307080516669,81.70307080516667
13.8,6.7,6.7,,item_1884,,13.8,6.7,6.7,-73.90307080516668,87.30307080516668
0.5,0.1,0.1,,item_1885,,0.5,0.1,0.1,-80.50307080516669,80.70307080516667
2.7,2.7,2.7,,item_1886,,2.7,2.7,2.7,-77.90307080516668,83.30307080516668
0.4,0.3,0.3,,item_1887,,0.4,0.3,0.3,-80.30307080516668,80.90307080516668
4.4,2.6,2.6,,item_1888,,4.4,2.6,2.6,-78.00307080516669,83.20307080516667
49.3,46.6,46.6,,item_1889,,49.3,46.6,46.6,-34.00307080516668,127.20307080516667
203.7,323.1,323.1,,item_1890,,203.7,323.1,323.1,242.49692919483334,403.7030708051667
1.6,1.8,1.8,,item_1891,,1.6,1.8,1.8,-78.80307080516668,82.40307080516668
54.8,45.7,45.7,,item_1892,,54.8,45.7,45.7,-34.90307080516668,126.30307080516668
4.1,0.9,0.9,,item_1893,,4.1,0.9,0.9,-79.70307080516667,81.50307080516669
287.9,459.4,459.4,,item_1894,,287.9,459.4,459.4,378.7969291948333,540.0030708051667
21.1,33.1,33.1,,item_1895,,21.1,33.1,33.1,-47.50307080516668,113.70307080516667
115.3,54.9,54.9,,item_1896,,115.3,54.9,54.9,-25.703070805166682,135.5030708051667
11.5,4.6,4.6,,item_1897,,11.5,4.6,4.6,-76.00307080516669,85.20307080516667
0.0,0.0,0.0,,item_1898,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
2.4,0.4,0.4,,item_1899,,2.4,0.4,0.4,-80.20307080516667,81.00307080516669
1.4,1.1,1.1,,item_1900,,1.4,1.1,1.1,-79.50307080516669,81.70307080516667
171.5,325.8,325.8,,item_1901,,171.5,325.8,325.8,245.19692919483333,406.4030708051667
0.2,0.6,0.6,,item_1902,,0.2,0.6,0.6,-80.00307080516669,81.20307080516667
51.6,72.0,72.0,,item_1903,,51.6,72.0,72.0,-8.60307080516668,152.60307080516668
65.5,49.7,49.7,,item_1904,,65.5,49.7,49.7,-30.903070805166678,130.30307080516667
15.2,14.1,14.1,,item_1905,,15.2,14.1,14.1,-66.50307080516669,94.70307080516667
80.1,72.6,72.6,,item_1906,,80.1,72.6,72.6,-8.003070805166686,153.20307080516667
34.1,14.0,14.0,,item_1907,,34.1,14.0,14.0,-66.60307080516668,94.60307080516668
65.4,35.2,35.2,,item_1908,,65.4,35.2,35.2,-45.40307080516668,115.80307080516668
10.6,0.7,0.7,,item_1909,,10.6,0.7,0.7,-79.90307080516668,81.30307080516668
24.4,15.3,15.3,,item_1910,,24.4,15.3,15.3,-65.30307080516668,95.90307080516668
104.4,79.6,79.6,,item_1911,,104.4,79.6,79.6,-1.0030708051666863,160.20307080516667
79.3,64.0,64.0,,item_1912,,79.3,64.0,64.0,-16.60307080516668,144.60307080516668
8.5,8.6,8.6,,item_1913,,8.5,8.6,8.6,-72.00307080516669,89.20307080516667
14.6,8.0,8.0,,item_1914,,14.6,8.0,8.0,-72.60307080516668,88.60307080516668
36.6,36.6,36.6,,item_1915,,36.6,36.6,36.6,-44.00307080516668,117.20307080516667
15.1,11.9,11.9,,item_1916,,15.1,11.9,11.9,-68.70307080516667,92.50307080516669
0.1,0.0,0.0,,item_1917,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
0.5,0.2,0.2,,item_1918,,0.5,0.2,0.2,-80.40307080516668,80.80307080516668
1566.6,1517.0,1517.0,,item_1919,,1566.6,1517.0,1517.0,1436.3969291948333,1597.6030708051667
6.7,3.0,3.0,,item_1920,,6.7,3.0,3.0,-77.60307080516668,83.60307080516668
12.7,7.8,7.8,,item_1921,,12.7,7.8,7.8,-72.80307080516668,88.40307080516668
14.2,10.1,10.1,,item_1922,,14.2,10.1,10.1,-70.50307080516669,90.70307080516667
49.3,58.6,58.6,,item_1923,,49.3,58.6,58.6,-22.00307080516668,139.20307080516667
7.0,7.2,7.2,,item_1924,,7.0,7.2,7.2,-73.40307080516668,87.80307080516668
0.0,0.0,0.0,,item_1925,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.0,0.0,0.0,,item_1926,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
26.3,19.0,19.0,,item_1927,,26.3,19.0,19.0,-61.60307080516668,99.60307080516668
11.1,3.6,3.6,,item_1928,,11.1,3.6,3.6,-77.00307080516669,84.20307080516667
100.2,125.3,125.3,,item_1929,,100.2,125.3,125.3,44.69692919483332,205.9030708051667
56.4,81.9,81.9,,item_1930,,56.4,81.9,81.9,1.296929194833325,162.5030708051667
0.4,0.3,0.3,,item_1931,,0.4,0.3,0.3,-80.30307080516668,80.90307080516668
6.8,4.4,4.4,,item_1932,,6.8,4.4,4.4,-76.20307080516667,85.00307080516669
31.7,33.7,33.7,,item_1933,,31.7,33.7,33.7,-46.90307080516668,114.30307080516668
8.8,0.5,0.5,,item_1934,,8.8,0.5,0.5,-80.10307080516668,81.10307080516668
15.9,1.4,1.4,,item_1935,,15.9,1.4,1.4,-79.20307080516667,82.00307080516669
27.5,12.8,12.8,,item_1936,,27.5,12.8,12.8,-67.80307080516668,93.40307080516668
1.1,0.1,0.1,,item_1937,,1.1,0.1,0.1,-80.50307080516669,80.70307080516667
10.3,6.2,6.2,,item_1938,,10.3,6.2,6.2,-74.40307080516668,86.80307080516668
5.5,2.1,2.1,,item_1939,,5.5,2.1,2.1,-78.50307080516669,82.70307080516667
731.0,577.2,577.2,,item_1940,,731.0,577.2,577.2,496.59692919483336,657.8030708051667
17.2,4.0,4.0,,item_1941,,17.2,4.0,4.0,-76.60307080516668,84.60307080516668
2.2,0.3,0.3,,item_1942,,2.2,0.3,0.3,-80.30307080516668,80.90307080516668
5.0,3.1,3.1,,item_1943,,5.0,3.1,3.1,-77.50307080516669,83.70307080516667
450.0,138.6,138.6,,item_1944,,450.0,138.6,138.6,57.996929194833314,219.20307080516667
8.1,8.7,8.7,,item_1945,,8.1,8.7,8.7,-71.90307080516668,89.30307080516668
29.6,27.6,27.6,,item_1946,,29.6,27.6,27.6,-53.00307080516668,108.20307080516667
2.8,0.6,0.6,,item_1947,,2.8,0.6,0.6,-80.00307080516669,81.20307080516667
24.5,30.4,30.4,,item_1948,,24.5,30.4,30.4,-50.20307080516668,111.00307080516669
203.4,8.2,8.2,,item_1949,,203.4,8.2,8.2,-72.40307080516668,88.80307080516668
0.1,0.1,0.1,,item_1950,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
0.7,0.5,0.5,,item_1951,,0.7,0.5,0.5,-80.10307080516668,81.10307080516668
142.9,157.4,157.4,,item_1952,,142.9,157.4,157.4,76.79692919483333,238.0030708051667
27.8,18.3,18.3,,item_1953,,27.8,18.3,18.3,-62.30307080516668,98.90307080516668
1.8,17.9,17.9,,item_1954,,1.8,17.9,17.9,-62.70307080516668,98.50307080516669
2.5,0.0,0.0,,item_1955,,2.5,0.0,0.0,-80.60307080516668,80.60307080516668
25.2,17.6,17.6,,item_1956,,25.2,17.6,17.6,-63.00307080516668,98.20307080516667
143.5,89.7,89.7,,item_1957,,143.5,89.7,89.7,9.096929194833322,170.30307080516667
23.3,9.1,9.1,,item_1958,,23.3,9.1,9.1,-71.50307080516669,89.70307080516667
317.9,294.2,294.2,,item_1959,,317.9,294.2,294.2,213.5969291948333,374.80307080516667
88.9,88.5,88.5,,item_1960,,88.9,88.5,88.5,7.896929194833319,169.10307080516668
24.1,21.4,21.4,,item_1961,,24.1,21.4,21.4,-59.20307080516668,102.00307080516669
77.5,68.4,68.4,,item_1962,,77.5,68.4,68.4,-12.203070805166675,149.0030708051667
55.4,58.2,58.2,,item_1963,,55.4,58.2,58.2,-22.403070805166678,138.80307080516667
0.4,0.1,0.1,,item_1964,,0.4,0.1,0.1,-80.50307080516669,80.70307080516667
48.2,61.0,61.0,,item_1965,,48.2,61.0,61.0,-19.60307080516668,141.60307080516668
2.0,0.3,0.3,,item_1966,,2.0,0.3,0.3,-80.30307080516668,80.90307080516668
18.2,22.1,22.1,,item_1967,,18.2,22.1,22.1,-58.50307080516668,102.70307080516667
21.7,14.9,14.9,,item_1968,,21.7,14.9,14.9,-65.70307080516667,95.50307080516669
0.0,0.0,0.0,,item_1969,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
4.3,3.2,3.2,,item_1970,,4.3,3.2,3.2,-77.40307080516668,83.80307080516668
0.0,0.2,0.2,,item_1971,,0.0,0.2,0.2,-80.40307080516668,80.80307080516668
34.0,11.3,11.3,,item_1972,,34.0,11.3,11.3,-69.30307080516668,91.90307080516668
24.0,14.8,14.8,,item_1973,,24.0,14.8,14.8,-65.80307080516668,95.40307080516668
40.5,3.5,3.5,,item_1974,,40.5,3.5,3.5,-77.10307080516668,84.10307080516668
27.8,15.7,15.7,,item_1975,,27.8,15.7,15.7,-64.90307080516668,96.30307080516668
9.3,4.3,4.3,,item_1976,,9.3,4.3,4.3,-76.30307080516668,84.90307080516668
2.1,2.7,2.7,,item_1977,,2.1,2.7,2.7,-77.90307080516668,83.30307080516668
31.8,13.7,13.7,,item_1978,,31.8,13.7,13.7,-66.90307080516668,94.30307080516668
0.1,0.0,0.0,,item_1979,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
48.0,47.7,47.7,,item_1980,,48.0,47.7,47.7,-32.90307080516668,128.30307080516667
38.9,24.1,24.1,,item_1981,,38.9,24.1,24.1,-56.50307080516668,104.70307080516667
1.6,0.9,0.9,,item_1982,,1.6,0.9,0.9,-79.70307080516667,81.50307080516669
22.9,28.1,28.1,,item_1983,,22.9,28.1,28.1,-52.50307080516668,108.70307080516667
1.5,1.7,1.7,,item_1984,,1.5,1.7,1.7,-78.90307080516668,82.30307080516668
2.5,22.3,22.3,,item_1985,,2.5,22.3,22.3,-58.30307080516668,102.90307080516668
38.1,29.8,29.8,,item_1986,,38.1,29.8,29.8,-50.80307080516668,110.40307080516668
24.9,33.9,33.9,,item_1987,,24.9,33.9,33.9,-46.70307080516668,114.50307080516669
37.4,39.0,39.0,,item_1988,,37.4,39.0,39.0,-41.60307080516668,119.60307080516668
6.4,3.5,3.5,,item_1989,,6.4,3.5,3.5,-77.10307080516668,84.10307080516668
16.1,16.6,16.6,,item_1990,,16.1,16.6,16.6,-64.00307080516669,97.20307080516667
12.5,14.5,14.5,,item_1991,,12.5,14.5,14.5,-66.10307080516668,95.10307080516668
0.6,0.5,0.5,,item_1992,,0.6,0.5,0.5,-80.10307080516668,81.10307080516668
5.7,5.4,5.4,,item_1993,,5.7,5.4,5.4,-75.20307080516667,86.00307080516669
0.6,0.2,0.2,,item_1994,,0.6,0.2,0.2,-80.40307080516668,80.80307080516668
10.8,11.4,11.4,,item_1995,,10.8,11.4,11.4,-69.20307080516667,92.00307080516669
7.9,6.5,6.5,,item_1996,,7.9,6.5,6.5,-74.10307080516668,87.10307080516668
59.5,53.0,53.0,,item_1997,,59.5,53.0,53.0,-27.60307080516668,133.60307080516668
7.2,13.4,13.4,,item_1998,,7.2,13.4,13.4,-67.20307080516667,94.00307080516669
2.1,5.4,5.4,,item_1999,,2.1,5.4,5.4,-75.20307080516667,86.00307080516669
75.3,179.7,179.7,,item_2000,,75.3,179.7,179.7,99.09692919483331,260.30307080516667
